NOC,Sport,Year,Athletes
PHI,Athletics,1976,1.0
PHI,Athletics,1984,7.0
PHI,Athletics,1988,4.0
PHI,Athletics,1992,3.0
PHI,Athletics,1996,2.0
PHI,Athletics,2000,2.0
PHI,Athletics,2004,2.0
PHI,Athletics,2008,2.0
PHI,Athletics,2012,2.0
PHI,Athletics,2016,3.0
PHI,Athletics,2020,2.0
PHI,Athletics,2024,3.0
PHI,Athletics,2028,3.017619986850754
PHI,Athletics,2032,2.910880999342531
PHI,Athletics,2036,2.8041420118343154
PHI,Badminton,1996,1.0
PHI,Badminton,2028,1.0
PHI,Badminton,2032,1.0
PHI,Badminton,2036,1.0
PHI,Basketball,1936,9.0
PHI,Basketball,1948,10.0
PHI,Basketball,1952,12.0
PHI,Basketball,1956,12.0
PHI,Basketball,1960,12.0
PHI,Basketball,1968,12.0
PHI,Basketball,1972,12.0
PHI,Basketball,2028,17.39285714285711
PHI,Basketball,2032,17.732142857142833
PHI,Basketball,2036,18.071428571428555
PHI,Boxing,1932,4.0
PHI,Boxing,1936,5.0
PHI,Boxing,1948,5.0
PHI,Boxing,1952,5.0
PHI,Boxing,1956,5.0
PHI,Boxing,1960,1.0
PHI,Boxing,1964,6.0
PHI,Boxing,1968,5.0
PHI,Boxing,1972,4.0
PHI,Boxing,1976,3.0
PHI,Boxing,1984,3.0
PHI,Boxing,1988,6.0
PHI,Boxing,1992,6.0
PHI,Boxing,1996,5.0
PHI,Boxing,2000,4.0
PHI,Boxing,2004,4.0
PHI,Boxing,2008,1.0
PHI,Boxing,2012,1.0
PHI,Boxing,2016,2.0
PHI,Boxing,2020,4.0
PHI,Boxing,2024,5.0
PHI,Boxing,2028,3.2083618917066516
PHI,Boxing,2032,3.1405071967100753
PHI,Boxing,2036,3.072652501713506
PHI,Cycling,1964,8.0
PHI,Cycling,1968,4.0
PHI,Cycling,1972,2.0
PHI,Cycling,1984,6.0
PHI,Cycling,1988,4.0
PHI,Cycling,1992,2.0
PHI,Cycling,2012,1.0
PHI,Cycling,2028,-0.42955801104972124
PHI,Cycling,2032,-0.8093922651933667
PHI,Cycling,2036,-1.1892265193370122
PHI,Diving,2000,2.0
PHI,Diving,2008,2.0
PHI,Diving,2028,2.0
PHI,Diving,2032,2.0
PHI,Diving,2036,2.0
PHI,Equestrianism,1992,1.0
PHI,Equestrianism,1996,1.0
PHI,Equestrianism,2000,1.0
PHI,Equestrianism,2028,1.0
PHI,Equestrianism,2032,1.0
PHI,Equestrianism,2036,1.0
PHI,Fencing,1988,1.0
PHI,Fencing,1992,1.0
PHI,Fencing,2024,1.0
PHI,Fencing,2028,1.0
PHI,Fencing,2032,1.0
PHI,Fencing,2036,1.0
PHI,Golf,2016,1.0
PHI,Golf,2020,3.0
PHI,Golf,2024,2.0
PHI,Golf,2028,3.0
PHI,Golf,2032,3.5
PHI,Golf,2036,4.0
PHI,Gymnastics,1964,11.0
PHI,Gymnastics,1968,9.0
PHI,Gymnastics,2028,-21.0
PHI,Gymnastics,2032,-23.0
PHI,Gymnastics,2036,-25.0
PHI,Judo,1964,4.0
PHI,Judo,1972,4.0
PHI,Judo,1988,3.0
PHI,Judo,1992,2.0
PHI,Judo,2012,1.0
PHI,Judo,2016,1.0
PHI,Judo,2020,1.0
PHI,Judo,2024,1.0
PHI,Judo,2028,0.42183214481623565
PHI,Judo,2032,0.19089413055402815
PHI,Judo,2036,-0.04004388370816514
PHI,Rowing,1988,1.0
PHI,Rowing,2000,1.0
PHI,Rowing,2020,1.0
PHI,Rowing,2024,1.0
PHI,Rowing,2028,1.0
PHI,Rowing,2032,1.0
PHI,Rowing,2036,1.0
PHI,Sailing,1960,3.0
PHI,Sailing,1964,3.0
PHI,Sailing,1968,1.0
PHI,Sailing,1972,3.0
PHI,Sailing,1976,3.0
PHI,Sailing,1984,1.0
PHI,Sailing,1988,2.0
PHI,Sailing,1992,4.0
PHI,Sailing,2028,2.611464968152866
PHI,Sailing,2032,2.6199575371549892
PHI,Sailing,2036,2.6284501061571124
PHI,Shooting,1936,6.0
PHI,Shooting,1948,6.0
PHI,Shooting,1952,6.0
PHI,Shooting,1956,6.0
PHI,Shooting,1960,8.0
PHI,Shooting,1964,10.0
PHI,Shooting,1968,10.0
PHI,Shooting,1972,9.0
PHI,Shooting,1976,2.0
PHI,Shooting,1984,1.0
PHI,Shooting,1992,2.0
PHI,Shooting,1996,2.0
PHI,Shooting,2000,1.0
PHI,Shooting,2004,1.0
PHI,Shooting,2008,1.0
PHI,Shooting,2012,1.0
PHI,Shooting,2020,1.0
PHI,Shooting,2028,-0.7388847023361222
PHI,Shooting,2032,-1.152223059532787
PHI,Shooting,2036,-1.56556141672948
PHI,Skateboarding,2020,1.0
PHI,Skateboarding,2028,1.0
PHI,Skateboarding,2032,1.0
PHI,Skateboarding,2036,1.0
PHI,Swimming,1928,3.0
PHI,Swimming,1932,3.0
PHI,Swimming,1936,10.0
PHI,Swimming,1948,4.0
PHI,Swimming,1952,1.0
PHI,Swimming,1956,15.0
PHI,Swimming,1960,13.0
PHI,Swimming,1964,2.0
PHI,Swimming,1968,33.0
PHI,Swimming,1972,24.0
PHI,Swimming,1976,11.0
PHI,Swimming,1984,14.0
PHI,Swimming,1988,13.0
PHI,Swimming,1992,17.0
PHI,Swimming,1996,7.0
PHI,Swimming,2000,6.0
PHI,Swimming,2004,10.0
PHI,Swimming,2008,7.0
PHI,Swimming,2012,2.0
PHI,Swimming,2016,2.0
PHI,Swimming,2020,4.0
PHI,Swimming,2024,2.0
PHI,Swimming,2028,7.770093904185913
PHI,Swimming,2032,7.651360814897352
PHI,Swimming,2036,7.532627725608798
PHI,Table Tennis,2016,1.0
PHI,Table Tennis,2028,1.0
PHI,Table Tennis,2032,1.0
PHI,Table Tennis,2036,1.0
PHI,Taekwondo,2000,4.0
PHI,Taekwondo,2004,3.0
PHI,Taekwondo,2008,2.0
PHI,Taekwondo,2016,1.0
PHI,Taekwondo,2020,1.0
PHI,Taekwondo,2028,-0.5813953488372476
PHI,Taekwondo,2032,-1.1860465116279215
PHI,Taekwondo,2036,-1.7906976744186522
PHI,Weightlifting,1948,1.0
PHI,Weightlifting,1952,2.0
PHI,Weightlifting,1956,2.0
PHI,Weightlifting,1960,2.0
PHI,Weightlifting,1964,1.0
PHI,Weightlifting,1968,3.0
PHI,Weightlifting,1972,3.0
PHI,Weightlifting,1976,2.0
PHI,Weightlifting,1988,3.0
PHI,Weightlifting,2008,1.0
PHI,Weightlifting,2012,1.0
PHI,Weightlifting,2016,2.0
PHI,Weightlifting,2020,2.0
PHI,Weightlifting,2024,3.0
PHI,Weightlifting,2028,2.0912684571561453
PHI,Weightlifting,2032,2.099407045692362
PHI,Weightlifting,2036,2.107545634228578
PHI,Wrestling,1936,1.0
PHI,Wrestling,1948,1.0
PHI,Wrestling,1952,1.0
PHI,Wrestling,1956,3.0
PHI,Wrestling,1964,8.0
PHI,Wrestling,1968,5.0
PHI,Wrestling,1972,4.0
PHI,Wrestling,1988,3.0
PHI,Wrestling,2028,8.295681063122913
PHI,Wrestling,2032,8.594684385382038
PHI,Wrestling,2036,8.893687707641192
PLE,Athletics,1996,1.0
PLE,Athletics,2000,1.0
PLE,Athletics,2004,2.0
PLE,Athletics,2008,2.0
PLE,Athletics,2012,2.0
PLE,Athletics,2016,2.0
PLE,Athletics,2020,1.0
PLE,Athletics,2024,2.0
PLE,Athletics,2028,2.0
PLE,Athletics,2032,2.0833333333333286
PLE,Athletics,2036,2.1666666666666643
PLE,Boxing,2024,1.0
PLE,Boxing,2028,1.0
PLE,Boxing,2032,1.0
PLE,Boxing,2036,1.0
PLE,Equestrianism,2016,1.0
PLE,Equestrianism,2028,1.0
PLE,Equestrianism,2032,1.0
PLE,Equestrianism,2036,1.0
PLE,Judo,2012,1.0
PLE,Judo,2016,1.0
PLE,Judo,2020,1.0
PLE,Judo,2024,1.0
PLE,Judo,2028,1.0
PLE,Judo,2032,1.0
PLE,Judo,2036,1.0
PLE,Shooting,2024,1.0
PLE,Shooting,2028,1.0
PLE,Shooting,2032,1.0
PLE,Shooting,2036,1.0
PLE,Swimming,2000,1.0
PLE,Swimming,2004,1.0
PLE,Swimming,2008,2.0
PLE,Swimming,2012,2.0
PLE,Swimming,2016,2.0
PLE,Swimming,2020,2.0
PLE,Swimming,2024,2.0
PLE,Swimming,2028,2.4285714285714306
PLE,Swimming,2032,2.607142857142861
PLE,Swimming,2036,2.7857142857142776
PLE,Taekwondo,2024,1.0
PLE,Taekwondo,2028,1.0
PLE,Taekwondo,2032,1.0
PLE,Taekwondo,2036,1.0
PLE,Weightlifting,2020,1.0
PLE,Weightlifting,2028,1.0
PLE,Weightlifting,2032,1.0
PLE,Weightlifting,2036,1.0
PLW,Athletics,2000,2.0
PLW,Athletics,2004,2.0
PLW,Athletics,2008,2.0
PLW,Athletics,2012,2.0
PLW,Athletics,2016,1.0
PLW,Athletics,2020,1.0
PLW,Athletics,2024,1.0
PLW,Athletics,2028,0.7142857142857082
PLW,Athletics,2032,0.5
PLW,Athletics,2036,0.2857142857142776
PLW,Canoeing,2016,2.0
PLW,Canoeing,2028,2.0
PLW,Canoeing,2032,2.0
PLW,Canoeing,2036,2.0
PLW,Judo,2012,1.0
PLW,Judo,2028,1.0
PLW,Judo,2032,1.0
PLW,Judo,2036,1.0
PLW,Swimming,2000,2.0
PLW,Swimming,2004,1.0
PLW,Swimming,2008,1.0
PLW,Swimming,2012,1.0
PLW,Swimming,2016,2.0
PLW,Swimming,2020,2.0
PLW,Swimming,2024,2.0
PLW,Swimming,2028,2.0
PLW,Swimming,2032,2.107142857142854
PLW,Swimming,2036,2.2142857142857153
PLW,Weightlifting,2000,1.0
PLW,Weightlifting,2012,1.0
PLW,Weightlifting,2028,1.0
PLW,Weightlifting,2032,1.0
PLW,Weightlifting,2036,1.0
PLW,Wrestling,2004,1.0
PLW,Wrestling,2008,2.0
PLW,Wrestling,2016,1.0
PLW,Wrestling,2028,1.0
PLW,Wrestling,2032,0.9285714285714306
PLW,Wrestling,2036,0.8571428571428612
PNG,Athletics,1976,6.0
PNG,Athletics,1984,10.0
PNG,Athletics,1988,10.0
PNG,Athletics,1992,12.0
PNG,Athletics,1996,12.0
PNG,Athletics,2000,2.0
PNG,Athletics,2004,2.0
PNG,Athletics,2008,2.0
PNG,Athletics,2012,2.0
PNG,Athletics,2016,2.0
PNG,Athletics,2020,1.0
PNG,Athletics,2024,1.0
PNG,Athletics,2028,-0.6481979558902822
PNG,Athletics,2032,-1.5314685314685335
PNG,Athletics,2036,-2.4147391070467847
PNG,Boxing,1976,2.0
PNG,Boxing,1988,2.0
PNG,Boxing,1992,5.0
PNG,Boxing,1996,4.0
PNG,Boxing,2008,1.0
PNG,Boxing,2016,1.0
PNG,Boxing,2020,1.0
PNG,Boxing,2024,1.0
PNG,Boxing,2028,0.8475073313782957
PNG,Boxing,2032,0.6471163245356735
PNG,Boxing,2036,0.44672531769305124
PNG,Judo,2012,1.0
PNG,Judo,2016,1.0
PNG,Judo,2028,1.0
PNG,Judo,2032,1.0
PNG,Judo,2036,1.0
PNG,Sailing,1988,1.0
PNG,Sailing,1992,1.0
PNG,Sailing,2020,2.0
PNG,Sailing,2028,2.2543859649122737
PNG,Sailing,2032,2.3859649122806985
PNG,Sailing,2036,2.5175438596491233
PNG,Shooting,1976,1.0
PNG,Shooting,1984,2.0
PNG,Shooting,2028,7.5
PNG,Shooting,2032,8.0
PNG,Shooting,2036,8.5
PNG,Swimming,2000,2.0
PNG,Swimming,2004,3.0
PNG,Swimming,2008,4.0
PNG,Swimming,2012,2.0
PNG,Swimming,2016,1.0
PNG,Swimming,2020,2.0
PNG,Swimming,2024,2.0
PNG,Swimming,2028,1.5714285714285694
PNG,Swimming,2032,1.3928571428571388
PNG,Swimming,2036,1.2142857142857224
PNG,Taekwondo,2008,1.0
PNG,Taekwondo,2012,1.0
PNG,Taekwondo,2016,2.0
PNG,Taekwondo,2024,2.0
PNG,Taekwondo,2028,2.428571428571445
PNG,Taekwondo,2032,2.7142857142857224
PNG,Taekwondo,2036,3.0
PNG,Weightlifting,1988,2.0
PNG,Weightlifting,1992,1.0
PNG,Weightlifting,1996,1.0
PNG,Weightlifting,2000,1.0
PNG,Weightlifting,2004,1.0
PNG,Weightlifting,2008,1.0
PNG,Weightlifting,2012,2.0
PNG,Weightlifting,2016,1.0
PNG,Weightlifting,2020,2.0
PNG,Weightlifting,2024,1.0
PNG,Weightlifting,2028,1.3333333333333333
PNG,Weightlifting,2032,1.3393939393939391
PNG,Weightlifting,2036,1.3454545454545455
POL,3x3 Basketball,2020,4.0
POL,3x3 Basketball,2024,4.0
POL,3x3 Basketball,2028,4.0
POL,3x3 Basketball,2032,4.0
POL,3x3 Basketball,2036,4.0
POL,Archery,1972,4.0
POL,Archery,1976,4.0
POL,Archery,1980,3.0
POL,Archery,1988,6.0
POL,Archery,1992,12.0
POL,Archery,1996,7.0
POL,Archery,2000,8.0
POL,Archery,2004,7.0
POL,Archery,2008,12.0
POL,Archery,2012,2.0
POL,Archery,2016,1.0
POL,Archery,2020,4.0
POL,Archery,2024,1.0
POL,Archery,2028,4.361091170136405
POL,Archery,2032,4.208901651112711
POL,Archery,2036,4.056712132089018
POL,Art Competitions,1912,1.0
POL,Art Competitions,1928,31.0
POL,Art Competitions,1932,35.0
POL,Art Competitions,1936,32.0
POL,Art Competitions,1948,15.0
POL,Art Competitions,2028,67.35514018691583
POL,Art Competitions,2032,69.19626168224283
POL,Art Competitions,2036,71.03738317756995
POL,Artistic Gymnastics,2020,5.0
POL,Artistic Gymnastics,2028,5.0
POL,Artistic Gymnastics,2032,5.0
POL,Artistic Gymnastics,2036,5.0
POL,Athletics,1924,24.0
POL,Athletics,1928,20.0
POL,Athletics,1932,9.0
POL,Athletics,1936,21.0
POL,Athletics,1948,9.0
POL,Athletics,1952,37.0
POL,Athletics,1956,36.0
POL,Athletics,1960,64.0
POL,Athletics,1964,49.0
POL,Athletics,1968,46.0
POL,Athletics,1972,58.0
POL,Athletics,1976,41.0
POL,Athletics,1980,67.0
POL,Athletics,1988,26.0
POL,Athletics,1992,25.0
POL,Athletics,1996,27.0
POL,Athletics,2000,43.0
POL,Athletics,2004,52.0
POL,Athletics,2008,67.0
POL,Athletics,2012,57.0
POL,Athletics,2016,73.0
POL,Athletics,2020,78.0
POL,Athletics,2024,75.0
POL,Athletics,2028,68.82316510739236
POL,Athletics,2032,70.77243378574258
POL,Athletics,2036,72.7217024640928
POL,Badminton,1992,8.0
POL,Badminton,1996,1.0
POL,Badminton,2000,3.0
POL,Badminton,2004,3.0
POL,Badminton,2008,6.0
POL,Badminton,2012,6.0
POL,Badminton,2016,5.0
POL,Badminton,2028,5.428571428571431
POL,Badminton,2032,5.571428571428569
POL,Badminton,2036,5.714285714285708
POL,Basketball,1936,10.0
POL,Basketball,1960,12.0
POL,Basketball,1964,12.0
POL,Basketball,1968,12.0
POL,Basketball,1972,12.0
POL,Basketball,1980,12.0
POL,Basketball,2000,12.0
POL,Basketball,2028,13.408000000000001
POL,Basketball,2032,13.521999999999998
POL,Basketball,2036,13.636000000000003
POL,Beach Volleyball,2012,2.0
POL,Beach Volleyball,2016,6.0
POL,Beach Volleyball,2020,4.0
POL,Beach Volleyball,2024,2.0
POL,Beach Volleyball,2028,3.0
POL,Beach Volleyball,2032,2.799999999999997
POL,Beach Volleyball,2036,2.5999999999999943
POL,Boxing,1924,5.0
POL,Boxing,1928,4.0
POL,Boxing,1936,7.0
POL,Boxing,1948,6.0
POL,Boxing,1952,10.0
POL,Boxing,1956,9.0
POL,Boxing,1960,10.0
POL,Boxing,1964,10.0
POL,Boxing,1968,11.0
POL,Boxing,1972,11.0
POL,Boxing,1976,11.0
POL,Boxing,1980,11.0
POL,Boxing,1988,7.0
POL,Boxing,1992,8.0
POL,Boxing,1996,4.0
POL,Boxing,2000,5.0
POL,Boxing,2004,3.0
POL,Boxing,2008,2.0
POL,Boxing,2012,1.0
POL,Boxing,2016,2.0
POL,Boxing,2020,4.0
POL,Boxing,2024,5.0
POL,Boxing,2028,4.185699568850396
POL,Boxing,2032,3.988210156816365
POL,Boxing,2036,3.790720744782334
POL,Canoe Slalom,2020,4.0
POL,Canoe Slalom,2024,7.0
POL,Canoe Slalom,2028,10.0
POL,Canoe Slalom,2032,13.0
POL,Canoe Slalom,2036,16.0
POL,Canoe Sprint,2020,15.0
POL,Canoe Sprint,2024,17.0
POL,Canoe Sprint,2028,19.0
POL,Canoe Sprint,2032,21.0
POL,Canoe Sprint,2036,23.0
POL,Canoeing,1936,2.0
POL,Canoeing,1948,6.0
POL,Canoeing,1956,6.0
POL,Canoeing,1960,10.0
POL,Canoeing,1964,10.0
POL,Canoeing,1968,8.0
POL,Canoeing,1972,23.0
POL,Canoeing,1976,18.0
POL,Canoeing,1980,19.0
POL,Canoeing,1988,19.0
POL,Canoeing,1992,24.0
POL,Canoeing,1996,25.0
POL,Canoeing,2000,29.0
POL,Canoeing,2004,25.0
POL,Canoeing,2008,27.0
POL,Canoeing,2012,18.0
POL,Canoeing,2016,19.0
POL,Canoeing,2028,30.771885521885565
POL,Canoeing,2032,31.947495791245842
POL,Canoeing,2036,33.12310606060612
POL,Cycling,1924,16.0
POL,Cycling,1928,16.0
POL,Cycling,1936,8.0
POL,Cycling,1960,8.0
POL,Cycling,1964,11.0
POL,Cycling,1968,14.0
POL,Cycling,1972,19.0
POL,Cycling,1976,15.0
POL,Cycling,1980,15.0
POL,Cycling,1988,13.0
POL,Cycling,1992,10.0
POL,Cycling,1996,10.0
POL,Cycling,2000,13.0
POL,Cycling,2004,21.0
POL,Cycling,2008,14.0
POL,Cycling,2012,15.0
POL,Cycling,2016,24.0
POL,Cycling,2028,16.528399311531842
POL,Cycling,2032,16.711417096959266
POL,Cycling,2036,16.89443488238669
POL,Cycling Mountain Bike,2020,2.0
POL,Cycling Mountain Bike,2024,2.0
POL,Cycling Mountain Bike,2028,2.0
POL,Cycling Mountain Bike,2032,2.0
POL,Cycling Mountain Bike,2036,2.0
POL,Cycling Road,2020,8.0
POL,Cycling Road,2024,7.0
POL,Cycling Road,2028,6.0
POL,Cycling Road,2032,5.0
POL,Cycling Road,2036,4.0
POL,Cycling Track,2020,25.0
POL,Cycling Track,2024,18.0
POL,Cycling Track,2028,11.0
POL,Cycling Track,2032,4.0
POL,Cycling Track,2036,-3.0
POL,Diving,1960,2.0
POL,Diving,1968,9.0
POL,Diving,1972,5.0
POL,Diving,1980,2.0
POL,Diving,1988,1.0
POL,Diving,1992,2.0
POL,Diving,2024,1.0
POL,Diving,2028,0.013698630136985912
POL,Diving,2032,-0.2671232876712395
POL,Diving,2036,-0.5479452054794649
POL,Equestrian,2020,5.0
POL,Equestrian,2024,20.0
POL,Equestrian,2028,35.0
POL,Equestrian,2032,50.0
POL,Equestrian,2036,65.0
POL,Equestrianism,1924,16.0
POL,Equestrianism,1928,12.0
POL,Equestrianism,1936,12.0
POL,Equestrianism,1960,8.0
POL,Equestrianism,1968,6.0
POL,Equestrianism,1972,14.0
POL,Equestrianism,1980,21.0
POL,Equestrianism,1988,8.0
POL,Equestrianism,1992,8.0
POL,Equestrianism,1996,5.0
POL,Equestrianism,2004,7.0
POL,Equestrianism,2008,3.0
POL,Equestrianism,2012,7.0
POL,Equestrianism,2016,1.0
POL,Equestrianism,2028,3.8119658119657913
POL,Equestrianism,2032,3.390313390313395
POL,Equestrianism,2036,2.96866096866097
POL,Fencing,1924,6.0
POL,Fencing,1928,7.0
POL,Fencing,1932,9.0
POL,Fencing,1936,17.0
POL,Fencing,1948,16.0
POL,Fencing,1952,21.0
POL,Fencing,1956,9.0
POL,Fencing,1960,33.0
POL,Fencing,1964,24.0
POL,Fencing,1968,32.0
POL,Fencing,1972,32.0
POL,Fencing,1976,30.0
POL,Fencing,1980,31.0
POL,Fencing,1988,32.0
POL,Fencing,1992,32.0
POL,Fencing,1996,20.0
POL,Fencing,2000,19.0
POL,Fencing,2004,3.0
POL,Fencing,2008,22.0
POL,Fencing,2012,11.0
POL,Fencing,2016,8.0
POL,Fencing,2020,8.0
POL,Fencing,2024,21.0
POL,Fencing,2028,20.557023323230993
POL,Fencing,2032,20.657398866780866
POL,Fencing,2036,20.75777441033074
POL,Football,1924,11.0
POL,Football,1936,17.0
POL,Football,1952,15.0
POL,Football,1960,13.0
POL,Football,1972,17.0
POL,Football,1976,17.0
POL,Football,1992,16.0
POL,Football,2028,18.963165075034112
POL,Football,2032,19.184174624829467
POL,Football,2036,19.405184174624836
POL,Golf,2020,1.0
POL,Golf,2024,1.0
POL,Golf,2028,1.0
POL,Golf,2032,1.0
POL,Golf,2036,1.0
POL,Gymnastics,1936,8.0
POL,Gymnastics,1952,120.0
POL,Gymnastics,1956,42.0
POL,Gymnastics,1960,84.0
POL,Gymnastics,1964,84.0
POL,Gymnastics,1968,84.0
POL,Gymnastics,1972,84.0
POL,Gymnastics,1976,48.0
POL,Gymnastics,1980,57.0
POL,Gymnastics,2000,10.0
POL,Gymnastics,2008,6.0
POL,Gymnastics,2012,10.0
POL,Gymnastics,2016,4.0
POL,Gymnastics,2028,3.2677524429966525
POL,Gymnastics,2032,-0.3377850162867162
POL,Gymnastics,2036,-3.943322475570085
POL,Handball,1972,15.0
POL,Handball,1976,14.0
POL,Handball,1980,14.0
POL,Handball,2008,14.0
POL,Handball,2016,15.0
POL,Handball,2028,14.567193675889326
POL,Handball,2032,14.584980237154149
POL,Handball,2036,14.60276679841897
POL,Hockey,1952,14.0
POL,Hockey,1960,13.0
POL,Hockey,1972,17.0
POL,Hockey,1980,32.0
POL,Hockey,2000,16.0
POL,Hockey,2028,26.12672811059906
POL,Hockey,2032,26.68663594470047
POL,Hockey,2036,27.246543778801822
POL,Judo,1972,4.0
POL,Judo,1976,6.0
POL,Judo,1980,8.0
POL,Judo,1988,6.0
POL,Judo,1992,11.0
POL,Judo,1996,12.0
POL,Judo,2000,5.0
POL,Judo,2004,6.0
POL,Judo,2008,7.0
POL,Judo,2012,6.0
POL,Judo,2016,4.0
POL,Judo,2020,6.0
POL,Judo,2024,4.0
POL,Judo,2028,5.58076094759511
POL,Judo,2032,5.448312993539119
POL,Judo,2036,5.315865039483128
POL,Marathon Swimming,2024,1.0
POL,Marathon Swimming,2028,1.0
POL,Marathon Swimming,2032,1.0
POL,Marathon Swimming,2036,1.0
POL,Modern Pentathlon,1928,3.0
POL,Modern Pentathlon,1960,6.0
POL,Modern Pentathlon,1972,6.0
POL,Modern Pentathlon,1976,6.0
POL,Modern Pentathlon,1980,6.0
POL,Modern Pentathlon,1988,6.0
POL,Modern Pentathlon,1992,6.0
POL,Modern Pentathlon,1996,2.0
POL,Modern Pentathlon,2000,3.0
POL,Modern Pentathlon,2004,4.0
POL,Modern Pentathlon,2008,4.0
POL,Modern Pentathlon,2012,3.0
POL,Modern Pentathlon,2016,3.0
POL,Modern Pentathlon,2020,3.0
POL,Modern Pentathlon,2024,4.0
POL,Modern Pentathlon,2028,3.5816326530612272
POL,Modern Pentathlon,2032,3.4987244897959258
POL,Modern Pentathlon,2036,3.415816326530617
POL,Rhythmic Gymnastics,1988,2.0
POL,Rhythmic Gymnastics,1992,2.0
POL,Rhythmic Gymnastics,1996,2.0
POL,Rhythmic Gymnastics,2000,1.0
POL,Rhythmic Gymnastics,2004,6.0
POL,Rhythmic Gymnastics,2008,1.0
POL,Rhythmic Gymnastics,2012,1.0
POL,Rhythmic Gymnastics,2028,1.8928571428571423
POL,Rhythmic Gymnastics,2032,1.8571428571428577
POL,Rhythmic Gymnastics,2036,1.821428571428573
POL,Rowing,1924,6.0
POL,Rowing,1928,14.0
POL,Rowing,1932,10.0
POL,Rowing,1936,13.0
POL,Rowing,1952,10.0
POL,Rowing,1956,8.0
POL,Rowing,1960,5.0
POL,Rowing,1964,11.0
POL,Rowing,1968,3.0
POL,Rowing,1972,16.0
POL,Rowing,1976,22.0
POL,Rowing,1980,43.0
POL,Rowing,1988,13.0
POL,Rowing,1992,15.0
POL,Rowing,1996,12.0
POL,Rowing,2000,17.0
POL,Rowing,2004,23.0
POL,Rowing,2008,20.0
POL,Rowing,2012,26.0
POL,Rowing,2016,26.0
POL,Rowing,2020,20.0
POL,Rowing,2024,6.0
POL,Rowing,2028,21.482586707793814
POL,Rowing,2032,21.96495821527202
POL,Rowing,2036,22.447329722750226
POL,Sailing,1924,1.0
POL,Sailing,1928,2.0
POL,Sailing,1936,7.0
POL,Sailing,1968,3.0
POL,Sailing,1972,11.0
POL,Sailing,1976,1.0
POL,Sailing,1980,12.0
POL,Sailing,1988,2.0
POL,Sailing,1992,4.0
POL,Sailing,1996,6.0
POL,Sailing,2000,9.0
POL,Sailing,2004,9.0
POL,Sailing,2008,11.0
POL,Sailing,2012,11.0
POL,Sailing,2016,7.0
POL,Sailing,2020,9.0
POL,Sailing,2024,10.0
POL,Sailing,2028,9.798666186012952
POL,Sailing,2032,10.080509492910352
POL,Sailing,2036,10.362352799807724
POL,Shooting,1924,13.0
POL,Shooting,1936,6.0
POL,Shooting,1952,2.0
POL,Shooting,1956,2.0
POL,Shooting,1960,10.0
POL,Shooting,1964,7.0
POL,Shooting,1968,13.0
POL,Shooting,1972,16.0
POL,Shooting,1976,12.0
POL,Shooting,1980,12.0
POL,Shooting,1988,8.0
POL,Shooting,1992,18.0
POL,Shooting,1996,18.0
POL,Shooting,2000,7.0
POL,Shooting,2004,7.0
POL,Shooting,2008,13.0
POL,Shooting,2012,6.0
POL,Shooting,2016,9.0
POL,Shooting,2020,10.0
POL,Shooting,2024,14.0
POL,Shooting,2028,11.776183493925423
POL,Shooting,2032,11.918831168831169
POL,Shooting,2036,12.0614788437369
POL,Skateboarding,2020,1.0
POL,Skateboarding,2028,1.0
POL,Skateboarding,2032,1.0
POL,Skateboarding,2036,1.0
POL,Sport Climbing,2020,1.0
POL,Sport Climbing,2024,2.0
POL,Sport Climbing,2028,3.0
POL,Sport Climbing,2032,4.0
POL,Sport Climbing,2036,5.0
POL,Swimming,1928,2.0
POL,Swimming,1936,4.0
POL,Swimming,1952,10.0
POL,Swimming,1956,1.0
POL,Swimming,1960,9.0
POL,Swimming,1968,11.0
POL,Swimming,1972,15.0
POL,Swimming,1976,6.0
POL,Swimming,1980,12.0
POL,Swimming,1988,12.0
POL,Swimming,1992,33.0
POL,Swimming,1996,22.0
POL,Swimming,2000,18.0
POL,Swimming,2004,13.0
POL,Swimming,2008,27.0
POL,Swimming,2012,28.0
POL,Swimming,2016,37.0
POL,Swimming,2020,27.0
POL,Swimming,2024,46.0
POL,Swimming,2028,34.02900069881207
POL,Swimming,2032,35.515024458420726
POL,Swimming,2036,37.00104821802938
POL,Table Tennis,1988,5.0
POL,Table Tennis,1992,4.0
POL,Table Tennis,1996,3.0
POL,Table Tennis,2000,4.0
POL,Table Tennis,2004,4.0
POL,Table Tennis,2008,6.0
POL,Table Tennis,2012,6.0
POL,Table Tennis,2016,10.0
POL,Table Tennis,2020,5.0
POL,Table Tennis,2024,6.0
POL,Table Tennis,2028,7.26666666666668
POL,Table Tennis,2032,7.624242424242425
POL,Table Tennis,2036,7.981818181818198
POL,Taekwondo,2004,1.0
POL,Taekwondo,2012,1.0
POL,Taekwondo,2016,2.0
POL,Taekwondo,2020,2.0
POL,Taekwondo,2028,2.5714285714285836
POL,Taekwondo,2032,2.857142857142861
POL,Taekwondo,2036,3.142857142857139
POL,Tennis,1988,1.0
POL,Tennis,1992,3.0
POL,Tennis,1996,4.0
POL,Tennis,2004,2.0
POL,Tennis,2008,8.0
POL,Tennis,2012,11.0
POL,Tennis,2016,9.0
POL,Tennis,2020,10.0
POL,Tennis,2024,5.0
POL,Tennis,2028,10.266666666666652
